,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_guests,has_children,has_babies,is_family,total_stay_nights,has_agent,has_company,total_previous_bookings,previous_cancellation_rate,has_previous_cancellation,has_booking_changes,room_type_changed
46095,City Hotel,0,1,2015,December,50,10,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,85.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46096,City Hotel,0,10,2015,December,50,11,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,agent_9,no company,0,Transient,97.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,1
46097,City Hotel,0,2,2015,December,50,11,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,94.0,1,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46098,City Hotel,0,98,2015,December,50,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,agent_14,no company,0,Transient,72.25,0,0,2,0,0,0,2,1,0,0,0.0,0,0,0
46099,City Hotel,0,2,2015,December,50,11,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,agent_9,no company,0,Transient,116.0,1,0,2,0,0,0,2,1,0,0,0.0,0,0,0
46100,City Hotel,0,4,2015,December,50,11,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,agent_9,no company,0,Transient,116.0,1,0,2,0,0,0,2,1,0,0,0.0,0,0,0
46101,City Hotel,1,125,2015,December,50,11,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,72.25,0,1,2,0,0,0,2,1,0,0,0.0,0,0,0
46102,City Hotel,0,98,2015,December,50,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,agent_14,no company,0,Transient,72.25,0,0,2,0,0,0,2,1,0,0,0.0,0,0,0
46103,City Hotel,0,118,2015,December,50,11,1,2,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,agent_9,no company,0,Transient,107.25,0,2,3,0,0,0,3,1,0,0,0.0,0,1,1
46104,City Hotel,0,100,2015,December,50,12,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,72.25,0,2,2,0,0,0,3,1,0,0,0.0,0,0,0
46105,City Hotel,0,100,2015,December,50,12,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,72.25,0,2,2,0,0,0,3,1,0,0,0.0,0,0,0
46106,City Hotel,0,100,2015,December,50,12,2,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,63.75,0,2,1,0,0,0,3,1,0,0,0.0,0,0,0
46107,City Hotel,0,100,2015,December,50,12,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,72.25,0,2,2,0,0,0,3,1,0,0,0.0,0,0,0
46108,City Hotel,0,100,2015,December,50,12,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,72.25,0,2,2,0,0,0,3,1,0,0,0.0,0,0,0
46109,City Hotel,1,6,2015,December,51,13,1,0,1,3,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_8,no company,0,Transient-Party,104.25,0,1,4,1,0,1,1,1,0,0,0.0,0,0,0
46110,City Hotel,1,8,2015,December,51,13,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_8,no company,0,Transient-Party,104.25,0,1,2,0,0,0,1,1,0,0,0.0,0,0,0
46111,City Hotel,0,11,2015,December,51,13,2,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_7,no company,0,Transient,62.37,0,1,1,0,0,0,3,1,0,0,0.0,0,0,0
46112,City Hotel,0,1,2015,December,51,14,1,0,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,agent_9,no company,0,Transient,81.0,0,0,1,0,0,0,1,1,0,0,0.0,0,0,1
46113,City Hotel,0,3,2015,December,51,14,1,0,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_7,no company,0,Transient,62.37,0,0,1,0,0,0,1,1,0,0,0.0,0,0,0
46114,City Hotel,1,8,2015,December,51,15,0,3,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,160.83,0,0,4,1,0,1,3,1,0,0,0.0,0,0,0
46115,City Hotel,1,99,2015,December,51,15,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,72.25,0,1,2,0,0,0,3,1,0,0,0.0,0,0,0
46116,City Hotel,0,2,2015,December,51,16,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,agent_14,no company,0,Transient,85.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46117,City Hotel,1,11,2015,December,51,16,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,agent_14,no company,0,Transient,95.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46118,City Hotel,0,1,2015,December,51,16,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,90.0,1,0,1,0,0,0,1,1,0,0,0.0,0,0,0
46119,City Hotel,0,6,2015,December,51,16,0,1,1,0,0,BB,UKR,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,agent_9,no company,0,Transient,81.0,0,1,1,0,0,0,1,1,0,0,0.0,0,1,0
46120,City Hotel,1,2,2015,December,51,16,0,4,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,agent_14,no company,0,Transient,85.0,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46121,City Hotel,0,8,2015,December,51,16,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_8,no company,0,Transient,77.6,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46122,City Hotel,0,2,2015,December,51,17,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,agent_9,no company,0,Transient,63.75,0,1,2,0,0,0,2,1,0,0,0.0,0,0,1
46123,City Hotel,0,6,2015,December,51,17,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,agent_7,no company,0,Transient,74.69,0,0,1,0,0,0,2,1,0,0,0.0,0,0,0
46124,City Hotel,0,6,2015,December,51,17,0,2,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,agent_9,no company,0,Transient,97.0,0,0,1,0,0,0,2,1,0,0,0.0,0,0,0
46125,City Hotel,1,124,2015,December,51,17,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,72.25,0,1,2,0,0,0,3,1,0,0,0.0,0,0,0
46126,City Hotel,0,8,2015,December,51,17,0,3,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,A,4,No Deposit,agent_14,no company,0,Transient,95.0,0,0,2,0,0,0,3,1,0,0,0.0,0,1,0
46127,City Hotel,0,6,2015,December,51,18,0,1,1,2,1,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient-Party,77.0,0,2,4,1,1,1,1,1,0,0,0.0,0,0,0
46128,City Hotel,0,6,2015,December,51,18,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,agent_9,no company,0,Transient-Party,86.5,1,0,2,0,0,0,1,1,0,0,0.0,0,1,0
46129,City Hotel,0,2,2015,December,51,18,0,1,1,1,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,agent_14,no company,0,Transient,74.25,0,0,2,1,0,1,1,1,0,0,0.0,0,0,0
46130,City Hotel,0,9,2015,December,51,18,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,85.0,0,1,2,0,0,0,1,1,0,0,0.0,0,0,0
46131,City Hotel,1,17,2015,December,51,18,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,87.0,0,1,2,0,0,0,2,1,0,0,0.0,0,0,0
46132,City Hotel,0,3,2015,December,51,18,0,2,2,0,0,BB,ALB,Direct,Direct,0,0,0,D,D,0,No Deposit,agent_14,no company,0,Transient,65.89,0,0,2,0,0,0,2,1,0,0,0.0,0,0,0
46133,City Hotel,0,2,2015,December,51,18,0,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,agent_9,no company,0,Transient,97.0,0,2,3,1,0,1,2,1,0,0,0.0,0,1,0
46134,City Hotel,1,6,2015,December,51,18,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,87.0,0,0,2,0,0,0,3,1,0,0,0.0,0,0,0
46135,City Hotel,0,7,2015,December,51,18,1,2,2,0,1,BB,GBR,Direct,Direct,0,0,0,F,F,1,No Deposit,agent_14,no company,0,Transient,170.0,0,2,3,0,1,1,3,1,0,0,0.0,0,1,0
46136,City Hotel,1,107,2015,December,51,18,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_7,no company,0,Transient,55.63,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46137,City Hotel,0,0,2015,December,51,19,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,75.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46138,City Hotel,0,3,2015,December,51,19,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,75.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46139,City Hotel,0,5,2015,December,51,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,agent_9,no company,0,Transient,77.25,0,2,2,0,0,0,1,1,0,0,0.0,0,1,0
46140,City Hotel,1,4,2015,December,51,19,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,154.5,0,0,4,1,0,1,1,1,0,0,0.0,0,0,0
46141,City Hotel,0,1,2015,December,51,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,agent_9,no company,0,Transient,77.25,0,1,2,0,0,0,1,1,0,0,0.0,0,1,0
46142,City Hotel,0,1,2015,December,51,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,77.25,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46143,City Hotel,0,8,2015,December,51,19,1,1,2,0,0,BB,CN,Direct,Direct,0,0,0,D,D,2,No Deposit,agent_14,no company,0,Transient,91.0,0,0,2,0,0,0,2,1,0,0,0.0,0,1,0
46144,City Hotel,0,4,2015,December,51,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,77.25,0,1,2,0,0,0,1,1,0,0,0.0,0,0,0
46145,City Hotel,1,102,2015,December,51,19,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,72.25,0,1,2,0,0,0,6,1,0,0,0.0,0,0,0
46146,City Hotel,0,5,2015,December,52,20,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,agent_8,no company,0,Transient,75.0,0,1,2,0,0,0,1,1,0,0,0.0,0,1,0
46147,City Hotel,0,6,2015,December,52,20,1,0,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,77.25,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46148,City Hotel,0,132,2015,December,52,20,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_7,no company,0,Transient,55.63,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46149,City Hotel,0,132,2015,December,52,20,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_7,no company,0,Transient,55.63,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46150,City Hotel,0,7,2015,December,52,20,1,0,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,77.25,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46151,City Hotel,0,10,2015,December,52,20,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_7,no company,0,Transient,52.36,0,1,2,0,0,0,4,1,0,0,0.0,0,0,0
46152,City Hotel,0,0,2015,December,52,21,1,0,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,75.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46153,City Hotel,0,0,2015,December,52,21,1,0,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,agent_9,no company,0,Transient,75.0,1,0,2,0,0,0,1,1,0,0,0.0,0,1,0
46154,City Hotel,0,4,2015,December,52,21,1,1,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,agent_9,no company,0,Transient,96.0,1,0,2,0,0,0,2,1,0,0,0.0,0,1,0
46155,City Hotel,0,108,2015,December,52,21,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,agent_9,no company,0,Contract,72.25,0,3,2,0,0,0,4,1,0,0,0.0,0,0,1
46156,City Hotel,0,108,2015,December,52,21,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,agent_9,no company,0,Contract,72.25,0,3,2,0,0,0,4,1,0,0,0.0,0,0,1
46157,City Hotel,0,0,2015,December,52,22,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,96.0,1,1,2,0,0,0,1,1,0,0,0.0,0,0,0
46158,City Hotel,0,3,2015,December,52,22,2,7,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,67.5,0,0,1,0,0,0,9,1,0,0,0.0,0,0,0
46159,City Hotel,0,19,2015,December,52,23,0,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,77.25,0,1,2,0,0,0,1,1,0,0,0.0,0,0,0
46160,City Hotel,0,19,2015,December,52,23,0,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,77.25,0,1,2,0,0,0,1,1,0,0,0.0,0,0,0
46161,City Hotel,0,15,2015,December,52,23,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_8,no company,0,Transient,97.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46162,City Hotel,0,1,2015,December,52,23,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,agent_9,no company,0,Transient-Party,86.25,1,0,2,0,0,0,3,1,0,0,0.0,0,1,0
46163,City Hotel,0,1,2015,December,52,23,0,3,1,2,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient-Party,6.0,0,0,3,1,0,1,3,1,0,0,0.0,0,0,0
46164,City Hotel,1,10,2015,December,52,23,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,87.0,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46165,City Hotel,0,125,2015,December,52,23,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,72.25,0,2,2,0,0,0,4,1,0,0,0.0,0,0,0
46166,City Hotel,1,10,2015,December,52,23,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,87.0,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46167,City Hotel,0,2,2015,December,52,23,2,4,3,0,0,BB,ETH,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,agent_7,no company,0,Transient,91.68,0,1,3,0,0,0,6,1,0,0,0.0,0,0,1
46168,City Hotel,0,107,2015,December,52,23,2,4,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_7,no company,0,Transient,46.63,0,1,1,0,0,0,6,1,0,0,0.0,0,0,0
46169,City Hotel,0,7,2015,December,52,23,2,5,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_11,no company,0,Transient,59.14,0,0,1,0,0,0,7,1,0,0,0.0,0,0,0
46170,City Hotel,0,0,2015,December,52,24,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,85.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46171,City Hotel,0,2,2015,December,52,24,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,agent_9,no company,0,Transient,67.5,0,1,2,0,0,0,1,1,0,0,0.0,0,1,0
46172,City Hotel,1,12,2015,December,52,24,0,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,agent_9,no company,0,Transient-Party,77.25,0,1,2,0,0,0,2,1,0,0,0.0,0,1,0
46173,City Hotel,1,12,2015,December,52,24,0,2,1,2,0,BB,BEL,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient-Party,77.25,0,1,3,1,0,1,2,1,0,0,0.0,0,0,0
46174,City Hotel,0,5,2015,December,52,24,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,72.75,1,1,2,0,0,0,2,1,0,0,0.0,0,0,0
46175,City Hotel,0,2,2015,December,52,24,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_7,no company,0,Transient,66.99,0,1,2,0,0,0,3,1,0,0,0.0,0,0,0
46176,City Hotel,1,115,2015,December,52,24,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Contract,72.25,0,1,2,0,0,0,3,1,0,0,0.0,0,0,0
46177,City Hotel,0,22,2015,December,52,24,1,3,2,0,0,BB,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,87.0,0,1,2,0,0,0,4,1,0,0,0.0,0,0,0
46178,City Hotel,0,11,2015,December,52,25,0,1,2,1,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,agent_9,no company,0,Transient,92.5,0,1,3,1,0,1,1,1,0,0,0.0,0,1,1
46179,City Hotel,0,125,2015,December,52,25,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,72.25,0,1,2,0,0,0,1,1,0,0,0.0,0,0,0
46180,City Hotel,0,17,2015,December,52,25,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,agent_14,no company,0,Transient,0.0,0,0,2,0,0,0,0,1,0,0,0.0,0,1,0
46181,City Hotel,0,17,2015,December,52,25,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,agent_14,no company,0,Transient,76.5,0,0,2,0,0,0,2,1,0,0,0.0,0,0,0
46182,City Hotel,0,11,2015,December,52,25,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,80.41,0,0,2,0,0,0,3,1,0,0,0.0,0,0,0
46183,City Hotel,0,4,2015,December,52,25,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,90.33,0,0,2,0,0,0,3,1,0,0,0.0,0,0,0
46184,City Hotel,0,12,2015,December,52,25,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,agent_9,no company,0,Transient,80.42,0,0,2,0,0,0,3,1,0,0,0.0,0,1,0
46185,City Hotel,0,9,2015,December,52,25,2,3,2,0,0,BB,THA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,agent_11,no company,0,Transient,98.64,0,0,2,0,0,0,5,1,0,0,0.0,0,0,0
46186,City Hotel,0,1,2015,December,52,26,0,1,3,0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,agent_14,no company,0,Transient,125.0,0,0,3,0,0,0,1,1,0,0,0.0,0,0,1
46187,City Hotel,0,3,2015,December,52,26,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,75.0,0,0,2,0,0,0,1,1,0,0,0.0,0,0,0
46188,City Hotel,0,19,2015,December,52,26,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient,86.75,0,1,2,0,0,0,2,1,0,0,0.0,0,0,0
46189,City Hotel,0,19,2015,December,52,26,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,agent_9,no company,0,Transient,86.75,0,1,2,0,0,0,2,1,0,0,0.0,0,1,0
46190,City Hotel,0,10,2015,December,52,26,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient-Party,83.58,0,0,2,0,0,0,3,1,0,0,0.0,0,0,0
46191,City Hotel,1,18,2015,December,52,26,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,97.0,0,0,2,0,0,0,3,1,0,0,0.0,0,0,0
46192,City Hotel,0,8,2015,December,52,26,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,agent_9,no company,0,Transient-Party,92.58,1,0,2,0,0,0,3,1,0,0,0.0,0,1,0
46193,City Hotel,0,119,2015,December,52,26,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,72.25,0,3,2,0,0,0,3,1,0,0,0.0,0,0,0
46194,City Hotel,0,11,2015,December,52,26,2,1,2,0,1,BB,ESP,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,agent_9,no company,0,Transient-Party,92.58,0,1,3,0,1,1,3,1,0,0,0.0,0,1,0
46195,City Hotel,0,22,2015,December,52,26,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_11,no company,0,Transient,59.09,0,0,2,0,0,0,3,1,0,0,0.0,0,0,0
46196,City Hotel,0,119,2015,December,52,26,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,72.25,0,3,2,0,0,0,3,1,0,0,0.0,0,0,0
46197,City Hotel,0,7,2015,December,52,26,2,1,1,2,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,agent_9,no company,0,Transient-Party,83.58,0,0,3,1,0,1,3,1,0,0,0.0,0,0,0
46198,City Hotel,0,14,2015,December,52,26,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient-Party,111.67,1,0,2,0,0,0,3,1,0,0,0.0,0,0,0
46199,City Hotel,0,14,2015,December,52,26,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient-Party,93.67,0,1,2,0,0,0,3,1,0,0,0.0,0,0,0
46200,City Hotel,1,14,2015,December,52,26,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,99.5,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46201,City Hotel,1,14,2015,December,52,26,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,99.5,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46202,City Hotel,0,0,2015,December,52,26,2,2,2,0,0,SC,EGY,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,90.0,0,1,2,0,0,0,4,1,0,0,0.0,0,0,0
46203,City Hotel,0,10,2015,December,52,26,2,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,agent_14,no company,0,Transient,65.05,1,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46204,City Hotel,0,37,2015,December,52,26,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,no agent,company_8,0,Transient,87.3,0,0,2,0,0,0,4,0,1,0,0.0,0,1,0
46205,City Hotel,0,5,2015,December,52,26,2,2,2,0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_11,no company,0,Transient,63.0,0,0,2,0,0,0,4,1,0,0,0.0,0,0,0
46206,City Hotel,0,8,2015,December,52,26,2,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_9,no company,0,Transient,77.35,0,1,2,0,0,0,5,1,0,0,0.0,0,0,0
46207,City Hotel,0,13,2015,December,52,26,2,3,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,agent_9,no company,0,Transient,192.0,0,1,4,1,0,1,5,1,0,0,0.0,0,0,0
46208,City Hotel,0,4,2015,December,52,26,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,agent_7,no company,0,Transient,92.43,0,1,2,0,0,0,7,1,0,0,0.0,0,0,0
46209,City Hotel,1,13,2015,December,53,27,2,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,agent_14,no company,0,Transient,116.0,0,1,3,1,0,1,2,1,0,0,0.0,0,0,0
46210,City Hotel,0,22,2015,December,53,27,2,0,2,2,0,BB,JPN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,agent_9,no company,0,Transient,177.0,0,0,4,1,0,1,2,1,0,0,0.0,0,0,0
46211,City Hotel,0,1,2015,December,53,27,2,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_11,no company,0,Transient,68.0,0,0,2,0,0,0,2,1,0,0,0.0,0,0,0
46212,City Hotel,0,15,2015,December,53,27,2,1,2,0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,agent_11,no company,0,Transient,66.0,0,0,2,0,0,0,3,1,0,0,0.0,0,0,0
